key,value
39274,57493
933,93749
7939,77524
35340,68881
35220,95456
33543,63802
1110,67360
22321,77456
20574,77985
31258,71275
1148,78578
17719,62708
6899,68512
22299,83158
11438,74239
21015,61362
48421,83530
48370,80796
8797,61720
393,79855
31465,75279
28832,97845
11743,72817
22936,97484
43044,59260
17195,97363
8427,53904
6728,73385
36359,97996
39756,65936
3033,65584
34709,63609
14317,55413
13716,91592
47689,88221
40962,63902
22700,82139
28180,52012
23506,80558
35749,88525
12781,64905
37049,90869
1768,88698
25668,74993
23104,73838
478,92881
6513,72084
37334,58889
5075,84997
20446,65879
24208,85028
44867,91839
49,51560
44592,71759
48348,96994
8886,52509
25818,93221
17420,62234
2068,55829
19019,50271
42637,55365
18740,63472
22557,86279
25631,67080
14856,57757
1283,61666
47227,65294
33294,91995
46375,69035
8473,90451
8696,75541
26315,89286
40693,52893
28410,92469
44370,83196
42437,75181
18929,76492
47267,56005
25166,69814
9425,56701
31987,89155
19656,91991
48840,84451
13957,75242
13247,99612
706,77323
44900,58857
29700,95030
14643,59396
13624,50781
47739,70123
38635,97479
42395,84667
2562,69506
30110,69060
5734,57552
11442,92448
14629,92762
37793,58508
42122,54220
38207,52635
26131,61017
48532,89161
2997,63095
420,84333
4697,81617
48514,61872
40966,95779
26161,92958
16554,84807
37305,86256
46155,84691
28613,74374
18771,95064
37338,83866
48757,74943
24397,93622
17715,72502
20897,77628
25925,50380
18782,77519
15296,99426
49273,61919
26900,75362
16426,75960
16541,76287
10356,66109
11729,50788
49786,57285
33402,84354
23996,76568
32866,62571
40322,78426
11707,75131
39857,98586
43686,88155
22928,96026
17805,95448
39070,57149
2463,96372
3025,55975
24324,50019
25446,99336
9279,81894
13856,83347
23609,79087
27160,55874
4786,80463
30855,81758
30615,83633
47690,71759
19867,96550
40047,60628
23669,94111
26672,81988
47950,74867
3903,77816
17758,60865
44699,69734
31072,90285
34991,74596
12787,99127
539,64083
34635,58978
22912,65719
10138,56361
23778,89018
39485,50936
11226,75812
3158,79909
7624,95452
839,72164
35466,53134
37700,85477
20701,62770
24908,86211
12846,70389
1061,58820
9486,68532
16732,82880
12673,83162
46253,62045
13636,61789
8782,50419
43358,85681
42838,84272
1149,79653
14244,54762
18875,69860
16417,51406
16475,84661
3602,52631
11346,93325
14377,60198
7956,54778
8298,65532
32217,73481
20053,53921
41540,55158
12045,96187
41926,91528
42577,50502
46907,59059
25002,73915
25145,86576
48079,81398
42067,85288
35006,85528
7726,50555
39883,62948
36031,91937
30130,58382
19637,86283
35610,71379
40278,55500
39118,97671
16805,67360
19497,58470
26239,63359
12257,77382
47661,67200
23170,80028
35478,68347
22807,55087
16095,72352
32990,62315
33676,60475
2178,87525
7787,77645
15306,98862
33242,60131
9289,75120
7447,73019
14009,80626
34860,58150
10839,59910
24289,54879
6223,74173
29100,64730
41334,63415
46130,77572
11130,87772
46413,96245
48654,67675
27951,86291
15541,71026
21091,99219
1076,61474
28024,71287
18275,87311
26157,77237
43289,55655
23997,88439
10861,95299
14814,66596
14139,81700
43882,83624
12609,75582
34630,90818
43067,92740
26549,64918
4204,97239
12527,56882
1078,65762
42561,73851
16080,69850
23405,93827
2289,94209
28328,56927
656,52597
5969,64711
15591,52026
37112,98217
26973,83698
23911,58866
21583,51323
6105,69760
4729,92387
3889,77694
28013,94806
13667,54912
7549,69815
139,74023
45329,77058
22794,56258
47069,78101
34579,79430
40741,80172
46826,82859
7047,71058
40123,65310
6123,98699
13196,65965
1067,75385
731,53871
27526,94285
48456,71840
23436,51996
48461,53645
38114,55655
628,66794
14853,96201
38858,68719
25422,94456
41609,82435
3180,80094
13575,66947
6697,94469
22750,69845
42232,50218
13562,72702
17808,97176
30157,60255
45647,55067
39079,99287
25649,76530
29795,81806
30011,94397
9776,86509
38501,80521
12261,66707
32838,94674
33466,51257
4241,76057
8697,82202
21183,91635
37653,51283
47231,56172
39558,78054
24323,60054
3806,58159
7460,76285
21976,81895
49947,71266
25015,58510
27656,92452
20568,98643
48136,75123
24109,72164
14620,96053
16755,79900
38986,93695
44874,59272
5333,83720
35766,57360
13269,75858
43356,95657
30362,67249
6835,73843
26334,75220
6352,63268
14650,61638
33443,90615
1932,97911
37264,72087
5383,79021
24293,60438
28963,92118
46756,69747
28009,50298
47972,80970
38434,66219
48430,57518
5763,65095
40617,76565
24058,58830
38763,79033
40489,61048
20280,89838
7747,76449
20795,89454
20071,90852
25885,94821
22549,53358
25893,53174
44806,67889
24234,88606
13002,80645
23846,50874
2529,98242
18278,82482
46270,76841
20899,68798
16284,54954
22184,64607
36320,66167
38962,75793
18327,76257
42882,50193
24660,63215
45947,63710
29320,51152
14594,98155
45076,52881
2491,73471
12227,68373
30675,84806
11095,52646
28395,82620
13118,53464
34525,50799
17592,89828
44927,55000
46037,70488
16085,78867
42002,77666
43951,54759
37348,67706
38567,98964
4033,99506
26067,83644
3388,54931
29908,61488
24880,60700
8475,57237
2950,91248
44815,79764
43902,94010
10178,84284
37858,77543
18506,81061
9005,65496
22752,73273
14007,68130
9804,81302
47965,78750
49585,95685
39089,88900
3258,81852
8378,64082
1632,75683
22802,82196
47964,82833
14004,53560
32298,56359
37327,69867
12007,87170
40455,85507
40034,61360
25492,61667
24945,99671
31632,56493
40493,65531
31284,84729
15027,76950
25801,92944
24304,62178
4376,73647
29418,87945
39588,83634
49492,77109
10663,53053
48517,67677
35435,90133
26619,55808
3159,73448
35385,95239
9095,75134
40907,87279
24985,68467
30734,82280
15994,66170
26339,97090
32540,62224
12033,91136
7243,84489
22877,80929
14899,64534
30879,51483
33737,59275
35275,91949
39581,99568
5024,66825
39263,75713
37620,66118
25660,83223
17587,61985
12762,94381
11918,81132
9541,60660
21395,70786
5119,98898
38358,92725
42504,60901
24030,59877
5300,74762
42383,81045
17736,59217
20415,53783
16974,61721
29386,98134
9365,67850
32752,60002
27311,94821
49107,95848
33398,93737
1739,58110
26617,75657
9521,91944
40840,99879
2054,57335
5993,94879
29132,87551
37241,67101
3213,60107
28272,92732
47835,83866
12405,61622
42251,78361
39694,86518
13328,80328
34106,57980
19771,68581
40674,58732
14410,67000
24317,76158
46218,66445
10560,76886
39202,76864
70,62963
11769,86234
36118,78705
1866,83597
25228,61355
10947,58069
5145,62937
17346,98831
5467,78488
25543,53962
40891,86424
10559,88127
47710,68792
42475,89127
26111,55369
1534,93150
45810,74249
23759,96409
19604,96623
3010,83655
40533,81742
25780,50859
5840,64791
36686,68379
30487,61100
16772,65056
9922,55869
37963,92829
31027,85875
25608,59597
47264,82552
10490,57401
46366,77072
19090,67524
38784,83338
3165,77013
42963,53556
2080,81445
2836,65980
19472,63317
39972,75619
2030,89715
44774,61027
32135,52863
22989,87159
6897,71007
38520,84273
25330,99010
40736,68628
29859,88886
8277,50802
37752,92978
48085,55941
18879,76608
37852,68487
24455,57470
12552,85876
49671,71884
10553,96375
45748,94701
28512,91437
40189,92948
15180,57369
6045,64606
38614,73948
23415,54023
37841,63287
21156,80175
36855,95845
7573,95920
17280,89988
39155,65741
25265,60903
7384,63214
44098,60187
7486,74437
18353,68733
23055,80570
1156,89676
3654,60991
48586,84220
2816,51616
13630,68647
30959,88969
43409,52734
13888,86007
12001,78109
6644,69725
5713,79179
46823,98964
41372,65880
46852,59226
44050,80273
21094,57491
27839,97970
41894,99527
7882,70082
42252,76869
17924,67627
1958,78393
40537,98534
91,84306
10634,98629
5240,56887
18425,72577
15992,62187
30461,81546
42752,75486
42710,78749
28633,72383
11562,64139
22381,56592
21512,58945
2095,82459
8249,91861
42334,70981
28609,50041
29524,59470
30814,62541
25333,82698
2759,56342
23773,57508
19702,99441
30403,59481
26579,64680
40881,94647
13623,93963
21640,60066
23991,65888
34022,64458
46797,97703
32583,65894
16474,79074
15218,81209
49658,79485
4803,84646
30828,66305
32043,67722
41531,72590
22568,63803
18940,91585
25645,53893
23462,81824
40110,76365
40237,93265
45582,93741
49806,54912
45434,82465
30562,51655
15363,72650
27823,90578
38866,54406
40797,98430
14876,56013
18895,55505
1247,73574
44349,93568
28674,82640
26699,78194
2967,97412
21357,87181
47654,93313
22835,54670
14864,74076
6993,83533
20273,91870
39891,76095
33091,95718
43503,62964
39224,58412
30640,99843
34509,60918
42296,65420
37434,72057
24396,54571
34278,71588
9802,99740
10304,58516
36388,53036
31345,56139
28627,74000
2231,71163
41093,56278
32675,60916
20647,88174
16293,72972
38916,65188
22878,77406
22253,61181
28524,85063
7134,75895
33761,90170
24041,96937
21861,67961
43711,93558
45521,67966
23523,52099
12569,99342
8695,78606
25510,94714
9265,59974
22602,68391
38591,98773
21575,69229
10021,91019
33920,58855
10676,61663
49439,73441
39237,74851
23137,50232
16807,59720
38294,61867
1265,83131
34595,70432
29411,73017
35596,90190
41365,81010
45328,50729
43305,81552
27132,90871
449,87208
13380,69645
15736,63153
7401,52426
22952,65948
41396,99294
48205,80378
42390,90938
29369,87817
10962,83800
10752,69885
17710,63726
46165,55237
30302,86053
47080,78793
1074,96114
13572,58277
48024,62776
1032,55188
27272,68878
12425,79650
46120,81761
4342,67119
11523,77052
47480,56462
14644,84848
42200,83521
3792,87133
42669,74964
36893,88743
15242,70914
14663,57422
35996,85437
17544,89655
25301,72587
24076,82934
17657,78169
49381,89666
2686,82941
39329,85041
45804,75145
32994,71582
23122,68534
43950,62423
27112,77703
20171,59751
38689,64740
26071,86225
46392,66601
21562,56149
21332,99495
30149,96402
3395,56099
26178,56172
17010,90351
10816,78284
29008,64622
45311,96202
16382,74731
3912,85139
38833,92369
13635,59975
24487,54102
13486,68355
32320,67700
5527,82090
1229,56938
46632,97321
18444,98025
41526,61933
46448,91009
33556,51877
48314,58401
42247,57624
24837,96779
9141,68836
1779,92027
44475,57508
7320,84839
29812,88051
11786,71374
33054,51598
15700,69060
38450,71739
1366,65489
45553,59140
35155,58670
47642,93447
44239,91303
13238,79769
39515,79245
7590,67022
3591,97480
48143,72986
43456,68011
33375,87937
6165,60630
36794,62875
35180,53363
30577,65399
1504,75688
10936,70099
40805,76205
29346,95827
37361,94601
25621,84065
44474,78966
49144,66533
31160,63368
43658,92803
46498,56838
267,78045
41716,57185
11966,92130
28620,80528
24133,95967
44669,64810
45578,89959
9158,77499
23458,73025
17353,96594
46657,84533
25322,61318
30458,51539
30979,56142
2434,96290
42781,96145
28900,60507
9810,76431
46865,58662
11487,79837
44559,98417
34436,71553
26320,65597
44842,57490
14186,53823
19438,53747
41663,52486
24895,90087
14610,53855
45478,92049
47124,73758
15427,91794
2217,61310
12538,81990
44202,94887
48152,88645
45178,64392
33371,73201
28092,70919
27182,78869
14845,98981
24126,79831
8200,95222
40683,56840
19684,71529
40738,66203
34897,79150
19057,80319
24538,71742
9768,96605
36648,61566
4602,72628
20684,74091
45407,54096
24586,85287
33289,89024
9401,53963
9461,77009
47695,78166
18597,95246
10647,87476
17520,59675
4638,77797
47751,85858
29903,52462
34878,55671
17284,69723
35281,59872
43901,55672
10512,62630
2303,98954
37828,62815
2476,80543
8301,74211
7895,85336
1576,88646
37692,67267
41657,51763
22489,65607
22681,91593
15912,61518
36480,80182
39423,56002
35741,91210
25534,58306
33519,53002
29727,65690
43720,50154
37139,54346
44919,85904
21557,86523
4732,84397
31910,85226
10632,93729
49425,69514
5302,52910
14870,85853
22561,71529
21366,76408
48217,90512
20792,96310
46319,88338
36735,76274
34538,82294
28106,86861
9192,66993
28618,63335
47270,94209
24757,95205
41261,89583
45977,79404
10875,73609
47187,60941
47154,93139
46532,52211
23553,74453
14092,50425
43299,64056
19654,65499
39448,59387
1435,57066
16547,60217
32542,60968
24559,53614
1943,57659
23652,94169
4307,65457
15993,84955
13287,64625
24495,57869
25319,81458
36024,99116
15410,86945
26861,65749
12572,93143
31450,57278
33218,87947
6790,93780
15005,67593
43228,73078
25560,70043
21367,73524
34890,85642
32339,87954
39808,76220
21285,83734
24817,65244
5272,81736
9016,60821
19947,55306
24514,98348
10541,68011
30239,96109
22655,50511
33113,81611
29514,73425
31712,72369
6085,51391
38136,81432
22545,68899
21417,73772
4510,68967
20421,66828
16745,78388
19533,56513
7245,77802
17548,69717
38921,64335
24595,88919
36564,70658
34460,97759
34898,84044
38601,53474
49465,75975
37172,56784
31351,77015
6839,76780
26359,70665
20609,70982
8567,79323
9243,57511
18573,85941
31837,98347
46163,68939
4595,97912
47250,85697
45377,74353
43875,94650
7977,53672
19069,69397
17271,77852
2710,80612
19988,87323
42353,72621
37440,89935
28631,62358
18038,90849
13327,98379
49510,58249
23926,79333
15138,84982
14122,60625
11290,82234
39589,98633
31304,54209
19948,94582
26862,75269
2840,70548
18183,87373
29018,89245
37417,57016
41659,81218
34039,91431
41221,87349
49847,80595
149,80430
28922,74169
11916,72938
2235,99931
18587,80804
18572,81208
2973,99639
13618,74140
10700,58144
32567,56275
10704,88322
16573,53912
43614,87639
42106,74906
45189,75851
45466,59967
1801,74570
38818,50091
3966,95930
8147,94338
16797,59880
858,58662
25054,61935
48812,71598
2849,79571
21798,70839
4059,70819
5284,99407
33819,63660
3846,66214
6567,66324
14140,78399
21142,96361
38156,53793
37249,83765
22060,60644
32980,84428
48533,92462
14132,70286
45510,75978
30077,85575
12094,66837
42621,78596
18555,78096
10866,86177
9061,76808
35764,85825
43333,90487
22735,91803
4036,85986
15434,74023
11866,66270
2972,55942
125,68331
40319,97258
17448,73713
27679,87193
39395,61041
33491,91621
15572,73734
19668,92635
33195,58463
216,56747
35813,83984
8065,61066
36489,85773
4970,64618
43856,75310
13387,83779
37796,80146
45970,85615
10502,70878
7338,71457
19189,82036
20854,69882
14612,97990
33857,57902
36801,60462
38446,75400
12713,50398
42481,65947
18164,86026
8910,56355
29633,79260
6108,96354
32680,81088
46452,57213
38463,75557
17601,57637
20322,75905
30907,60555
7353,53798
6245,81600
44928,94670
1180,91857
36575,86289
38394,76856
23587,97397
7933,88651
41450,56557
30470,63070
45079,80329
44726,51225
15109,67367
25191,51393
10410,55682
47444,94231
36268,58897
47410,66295
49970,94391
48050,76200
25225,77253
28313,93002
8994,52388
4240,71567
16114,67059
7615,69712
33485,50377
2768,72578
41095,99872
21392,72569
6461,51096
4721,79974
44879,61005
10761,81583
49249,51021
23664,95879
31658,70161
25906,91969
25118,99114
38990,94125
43145,50715
25594,95389
719,87902
36726,62363
34764,92130
45536,56966
19581,85660
4122,61151
31521,56989
46727,71355
2672,75371
42041,69798
11233,54634
26759,78546
24195,54572
19943,80852
47570,54695
35455,58265
37508,97190
5092,57567
1914,64544
40444,60726
43472,68336
21227,62687
28168,82997
31665,66559
37735,56976
26042,56387
48498,69886
38712,63792
47862,95612
47633,84323
25249,94492
17316,89263
1682,76796
29458,80041
6498,60402
37263,84695
24647,58156
24010,80626
21643,56469
49066,73073
35315,80622
26286,98022
9618,72536
26905,58698
19878,63561
14641,58500
690,92667
45579,67481
45042,53585
49756,68460
17742,59643
34023,92514
7039,54886
27294,62944
10045,72735
32762,78149
5628,56900
12029,73921
15974,64871
45003,62947
16156,76819
34102,74567
7643,69786
2349,71892
20420,56606
36223,88017
30778,60538
20133,63527
4468,92878
16534,83022
13501,91429
45204,51340
11464,97599
44315,54149
47156,77979
12056,83497
42594,53974
7574,68184
27357,95628
21999,97224
34880,92592
5845,50172
29109,68999
6318,74028
4902,76994
8189,94328
2592,56002
1717,58802
5652,59269
40488,96868
34401,61154
18114,61541
43125,83838
33781,69781
1057,80938
42291,97737
21251,55799
45362,80326
26379,55711
14657,76864
23690,53848
26031,93761
49924,97585
45117,59670
3280,78364
30235,92175
28875,71340
47062,53334
21040,70600
28401,66045
41263,67523
14011,74327
21477,97581
49520,60319
25050,90996
5189,75771
41782,76609
37318,92967
10865,56978
5489,76063
18184,66368
12521,68238
20474,73636
14598,62857
47239,81493
13000,66077
5643,55780
27439,90247
47910,93060
38536,88051
47340,96305
19829,57125
47571,69175
19858,99902
828,92925
12060,61657
5608,60957
30967,58252
1055,54518
11679,98565
35972,91577
38998,87453
9797,70973
23136,97863
36613,91884
6305,50792
2141,76280
10586,91512
3079,52034
20700,80452
7515,68400
2611,52187
22300,93753
28706,60990
13310,62531
22043,68454
38677,72702
48190,71352
22861,87357
31341,86434
20225,97956
39167,76339
22744,63430
47838,76018
5413,90724
15475,77757
13085,56270
31043,98005
12958,96281
13129,97931
5625,79403
18418,95557
17151,87335
40684,55282
46175,89389
12358,90732
49261,98916
35089,61925
280,84988
2819,91376
24031,51160
33800,53256
29777,90953
32491,94213
848,69086
19235,73111
38937,95410
12524,75051
15813,87566
21326,51465
2086,62784
35865,53306
13330,93124
31950,83930
4523,89177
41496,73690
4481,61653
30159,55707
44952,50448
17539,77104
13851,77950
42751,87466
39218,89174
38176,63231
31436,91576
24576,72562
26006,63752
20714,72923
28089,61269
3133,82366
21144,52732
31044,98850
45249,74616
6690,84066
28787,59224
9847,96854
24851,69592
44397,69631
36504,69718
10261,78681
13146,84245
24567,93597
43047,64737
33223,60871
17849,75891
16185,67800
13006,93453
20305,76397
11872,55393
26735,78536
33383,83114
46292,51991
36279,97835
24847,81703
23483,89445
22710,76461
6289,58181
12394,60854
22583,54627
41119,57101
36305,50752
8190,67110
2181,54517
8232,85132
48635,56735
41594,81322
1237,70331
36806,95576
17913,95079
24197,93309
32898,90137
27886,94810
23691,51030
16329,81089
844,57066
23046,50202
47672,80370
3630,71978
27426,87801
5509,66459
14514,87280
25987,85576
43182,77333
23739,78324
10682,69052
5170,69292
5296,87549
21533,74171
1607,66997
34821,73896
33372,61425
29842,69287
22949,69969
12360,80041
45442,75864
19028,96360
35217,83945
48360,77511
32393,98158
17880,88693
28455,82980
16587,97072
47478,60509
